message_rate,message_size_avg,message_size_stddev,consumer_lag_avg,processing_time_avg,inter_message_time_stddev,batch_size_avg,topic_partition_count,consumer_count,throughput_mbps,concurrent_consumers,peak_to_average_ratio,workload_type
50.436521880233784,1035682.6650692614,97327.8638035784,2602.5426234767183,281.9091896998615,1.4449413467890775,873.729763593556,19,8,9.856226087790153,3,3.200444896384634,batch_data_intensive
141.1268800945739,647989.5863857155,71054.92108605723,3952.009983636425,273.5947174962483,1.6081675083753317,809.1498194052651,3,6,42.502077058073134,2,3.3238637107716817,batch_data_intensive
43.139474291616835,623772.3494956045,41601.48638719794,953.1129968881357,200.1061304812072,0.7542849385041626,239.73683398676872,4,9,17.62054445058196,1,4.554011492394423,batch_data_intensive
196.87354162524775,201207.79991104527,91913.31596959331,7985.469183830615,120.63878445695109,1.821896608981719,964.9663144108466,10,2,42.515083308910974,2,2.1477607874071705,batch_data_intensive
13.706493583460066,83976.96971062882,42884.76106675939,7586.313484543412,90.87456530506255,0.9723970180808655,254.71243586728903,11,2,31.31770465314265,3,3.3797009674242453,batch_data_intensive
138.85443252095808,416622.5305696004,46448.848192377955,8096.714984211748,241.32203898838287,0.96320765697746,580.5654301659775,17,4,33.3730039639417,3,2.8997900677894304,batch_data_intensive
358.22415564102465,563646.426406722,21087.815647020354,4570.82118892198,338.89978272144384,0.7616807021170061,399.0354737659367,4,6,41.613202792258626,3,1.767171419513252,batch_data_intensive
320.79307809459493,364233.56765011087,53721.13453001554,6000.727759066274,327.85617394249624,1.2354125474358342,391.39641464977103,5,8,6.436558830276445,3,3.248355201835641,batch_data_intensive
176.5672122187274,192335.66832906663,87318.68502398029,4310.457947997421,207.52339479381368,1.0635656512272662,162.2644687036583,10,8,3.3981507667627717,2,2.2162562326016815,batch_data_intensive
343.943636216457,71133.15081200366,92202.57877974324,2405.9022504095265,130.45323492197295,0.9456002504049094,108.52528827810418,16,3,15.639206713538773,3,2.897221728367633,batch_data_intensive
462.5356059544882,127033.23414438037,23745.39779154288,7397.0660735596775,355.70682102454015,0.10857004532231405,143.1500690967878,13,6,38.4507949223022,4,2.5916607194819448,batch_data_intensive
95.15511128373008,299356.63343365956,12199.109864210062,2544.9476607974198,348.0678744372008,0.3448363681556511,674.6045380231358,17,1,12.901799982069155,3,1.798361305938204,batch_data_intensive
408.21844292286386,637025.4716053815,40190.32179208666,2049.155234406419,388.3885165958986,1.5358517614074005,111.42957829973614,5,3,38.903550520404686,4,2.115559372077964,batch_data_intensive
410.48516560573194,77457.29647493991,66265.59720680959,2667.7070713215867,217.89759959356357,0.6247671590960598,676.7001190009623,12,7,15.07038930777817,2,4.169557558898643,batch_data_intensive
454.16020220727495,763489.7602495364,68787.85646517259,7876.37343732594,113.70393168598298,1.5133671302060225,642.6847223792162,15,4,24.428541908139955,1,2.0504210248847796,batch_data_intensive
174.54199368094203,481235.72587811964,73149.2040123345,6491.8805275766545,340.71152283911107,1.5673440075524148,114.23482511231829,1,9,45.393376450589045,1,4.913634959061914,batch_data_intensive
30.393349220477884,520305.8252908299,20326.061428452675,4018.343704003519,451.6574308273167,1.1642112483646152,971.391127544783,13,3,39.60522440843724,3,4.839482384354737,batch_data_intensive
388.35819800715797,86922.4131735851,78173.05364490216,4141.308809005108,170.26125145207538,0.17485914293686092,491.3124838180846,16,3,49.48637290400109,1,2.7493906779764345,batch_data_intensive
234.53156992318034,130426.07492093004,29977.036835395083,2798.0234940491328,498.21474866387297,0.893493302636487,520.6200047087698,1,7,17.25921854904873,2,3.466859181675357,batch_data_intensive
205.87417257057876,289593.67895539606,49172.294483183774,2501.2862120737814,296.92553192030243,0.39520681246387857,204.76231527003026,14,4,35.46162634217184,1,3.5894782930268425,batch_data_intensive
121.23579707856688,906531.7645394017,45388.292124767104,5827.07790980103,360.76821836074146,1.2061011298527675,766.017374409412,10,3,29.58103573618601,1,1.8335938701046661,batch_data_intensive
479.5768439798993,409843.53250260174,69433.34927060737,2730.3537282516913,399.7240348672188,1.5408931745385601,771.2806428600577,10,3,11.238675913022401,1,4.630655041881274,batch_data_intensive
429.78037186651005,498066.0158138569,73004.11017604281,5363.538507209913,103.28819445939452,0.6527113847750022,641.6864430680498,10,2,3.355743541402041,1,4.07166445000514,batch_data_intensive
435.0312065210299,928519.752298013,79030.72593013853,9515.251179290555,235.59752493917864,0.6071196214788164,575.4304116076647,16,8,15.564952509845746,1,1.7753773666265524,batch_data_intensive
471.7608840310065,886238.9675437834,47339.56677650235,8829.77479897993,181.94236344585727,0.9799504496621815,141.33723987750668,5,6,4.46275553198791,4,4.224889556354489,batch_data_intensive
234.94540741853146,829065.087728284,27692.518526966385,5426.965236858062,184.05055746394893,1.6593791941808778,467.56933409398584,9,4,30.047353103040777,3,2.6204943151043225,batch_data_intensive
126.51645804854897,321061.99192873307,39975.471179210115,8049.187334294333,145.24384225328336,0.9094107231850708,361.8689851527187,11,4,35.26647797365764,2,2.752533076089747,batch_data_intensive
130.09923955504996,1040090.8473764525,57808.105340802234,9648.07635335073,169.29009039353457,1.2844586684173411,415.2642332050475,1,7,1.1707773749852022,4,2.2333266554924975,batch_data_intensive
15.451310124037693,417535.4549541459,50333.97037625559,5009.615551975822,323.07104832086094,0.3641854781527623,566.9811496612084,9,6,46.81971769048652,4,3.8498729037868022,batch_data_intensive
224.19734989025207,134861.34602454057,97173.87263180563,2754.8247615695586,85.89217820842529,1.4480684704109223,384.26997738549505,7,8,16.740925045064692,1,4.593398024077244,batch_data_intensive
255.3227129869194,878799.0275936177,100824.02098188385,8489.29207518255,151.32957196784238,1.4576543458644715,233.05954121058275,8,2,28.590062570142578,2,3.4607859234610028,batch_data_intensive
492.84645054201474,303081.0571687562,14389.711867607162,1765.720470299299,229.92428931302106,0.29452128667560423,580.1073852928539,2,5,30.000795487847746,1,2.9142040748428197,batch_data_intensive
442.81887628610326,414016.190741359,67226.66505949791,9561.174249641359,54.30631657285191,0.6454280820301197,857.2737673131753,13,9,43.840805478145526,2,2.83652663774799,batch_data_intensive
89.67127117577249,256918.39501451547,42500.412082381765,2473.009892359889,463.0719252497727,0.5671846447930229,146.65008908034835,5,2,10.878329617506898,1,1.9931881999500045,batch_data_intensive
401.2771257663861,801296.1438778403,54184.6877528417,3591.120645962871,418.3329569910311,1.9625774739071002,373.2155392509591,8,5,36.78571868188237,2,3.1072297535471254,batch_data_intensive
369.1556828854326,227404.1722796089,54343.78413666661,4965.949457992134,213.1840677009565,1.0764739604923577,816.1077577951977,19,7,13.294199422861928,2,4.520833018400954,batch_data_intensive
252.38475595689567,175166.79896522633,42566.34324276289,1843.7537764688661,298.86978523826383,1.0286758866694499,119.55541074816189,10,8,34.90404922159682,1,2.488912283011545,batch_data_intensive
347.54197874140624,150676.16406615707,37928.67522590011,1288.584189525684,459.5621315757995,0.8872346645186343,132.14547447300905,4,5,7.209587739573447,2,1.879744751892811,batch_data_intensive
215.23573781911062,806430.0288900387,75274.61160661606,8622.812561729203,56.96515829974887,0.9223027272849862,487.7478932542391,6,8,43.46814758722467,4,1.9644538301871388,batch_data_intensive
231.19748176907325,148339.3568153679,49799.54760543805,4465.736600311786,419.57647036667345,1.5485995442107083,169.60894006017858,11,3,3.3340277920589574,1,3.6236841688621118,batch_data_intensive
78.76785560376236,340848.25083244324,12662.687503914563,5176.755018177882,415.7510884925408,1.8511561733475836,450.8335447953757,13,9,13.321830232759112,2,2.33613806821083,batch_data_intensive
188.93714558211855,497515.7870722789,82820.7894092013,2756.4713310630027,160.46691419530262,1.5835297121104257,579.2864883218335,16,3,46.73160428794863,1,3.180131608501046,batch_data_intensive
104.22301775112068,364277.7328038582,57326.58826639407,5211.861418277826,399.35306809498417,0.7325969664311532,774.591581015956,16,7,22.63399636031046,3,4.024405271318659,batch_data_intensive
174.06486067759806,410337.40380666195,25273.52917641366,553.4772722958721,111.78765007781259,0.9859797501314816,945.0304095675374,1,7,9.189194647802282,3,4.5560999520916345,batch_data_intensive
256.4527816163285,583182.5121617899,96663.52409381945,7612.48679151444,199.3287440225088,0.8990875915428631,353.73074850971557,10,1,10.829405172499301,3,2.4287984637603475,batch_data_intensive
264.752208613534,206304.94760031864,37500.14966944691,949.3275244404377,387.8868297555242,1.8122745816228112,666.5291913949754,12,7,15.463878326167416,1,1.6364097422742765,batch_data_intensive
178.91400680131278,567892.5105825745,100140.65697805524,9940.847231167521,359.87790942884936,0.5847848992409009,455.03908189870094,10,7,34.017650026763874,4,2.4704685481628244,batch_data_intensive
347.92819700896325,793774.869244552,19743.24607087292,2267.134583707537,459.2135489130619,1.0220079174535106,961.8299067226386,4,4,36.6330013379659,2,4.57120259631783,batch_data_intensive
449.18515709884076,214948.73098952405,71724.96979180975,3852.6407014373085,470.4360977321603,1.6863641313198698,330.1946054314506,8,2,11.620114071362673,1,2.3310479916411158,batch_data_intensive
57.91539508277074,1029623.6443295624,30457.250271392986,8259.633861681867,213.8170781146636,0.827328754052232,249.89013005488192,19,7,40.076558858466335,2,4.124104473647017,batch_data_intensive
497.80722269956135,784813.253501222,61031.295229052594,4423.27871623746,489.7719969248693,1.356446253346101,299.9467050501551,13,8,43.11339242634841,1,3.391129686082857,batch_data_intensive
443.60473820719056,505699.14761727507,75151.46750549748,9058.634059807982,161.33961721071051,1.15671463095319,146.13432703589154,14,9,15.749880247815039,4,3.779064468914094,batch_data_intensive
365.45212073952894,267866.02140842454,21705.083445279062,7187.895064967128,283.6712308604057,0.6570547561573976,893.6893709877887,6,2,18.477351323130495,1,3.0954608314891168,batch_data_intensive
319.8249176517159,743714.5223982879,54311.60584914515,4960.523846338892,390.0960977714184,0.8022951371924725,757.6519015185173,16,2,19.523181804709544,4,2.167020496135681,batch_data_intensive
427.2973282427745,725899.3569311114,47466.44149995534,3193.2103455871643,64.64929700608268,0.19155982219065573,132.23275984083517,8,4,11.257208926543552,3,2.6660730875018794,batch_data_intensive
412.17596534511125,696641.9184114881,58018.63658724003,9639.782235305374,127.71116356189499,0.15299479316252554,528.4194823026613,11,7,4.213805012702483,3,4.385663218717107,batch_data_intensive
105.97845686451018,641520.1440809678,37782.04874198856,5136.666195223258,107.15287422428473,0.9817104116657643,105.00794746302836,15,4,31.535950826202416,1,3.234461131463069,batch_data_intensive
480.69229729040245,188673.07331367402,97469.05919495322,2832.3698881277446,389.7507361843687,1.750473051750176,699.7049115570699,7,6,28.102579067216375,1,2.6443319037991673,batch_data_intensive
389.6103248569366,367915.52062728506,95940.07393066323,6829.5087613472615,383.78492711929806,1.5644375658179006,904.2900351145872,7,1,42.63330974512641,3,3.8650439141002737,batch_data_intensive
95.13763935692806,866637.5775762446,98465.91830285749,2071.198762195225,404.09315321882985,0.22240131974909066,821.9449199344243,1,4,18.576157074930673,4,4.6982281123858005,batch_data_intensive
206.47444741649232,998349.4240442916,97234.2684272059,4578.378974470266,442.77425055834,0.40422675509628586,147.85139195919794,4,5,29.776003794223094,1,2.9854901412772823,batch_data_intensive
238.8060377581321,1036550.3403150587,18083.45583292089,5289.785682046342,442.0738460547909,0.7672366986435593,857.3737196884787,5,7,2.9495499192726813,1,3.1780212198469253,batch_data_intensive
477.0514859037124,549437.9923755684,92947.40142758998,4912.016604700068,87.74333278153674,1.0120468859636393,538.6251893694991,8,8,33.28698695047112,4,4.817045805497787,batch_data_intensive
329.04323111275124,596711.8182044728,46830.23379988507,1420.6815856408084,410.6714645527899,0.33216469683144395,941.792519421804,16,6,44.35486683587242,3,4.714412737997254,batch_data_intensive
347.02444246796773,938355.0608081028,20033.92554898604,6730.377545646681,99.67038765911542,0.5014476964462261,862.5230568449552,5,2,15.16808162622684,4,3.175437365669209,batch_data_intensive
399.3976884037067,1039867.3262932795,96541.75585387292,4180.4655331891945,428.11113589607623,0.326674412223362,899.3633938102317,13,9,2.3808111015624718,4,2.1545219376088727,batch_data_intensive
229.45198580124801,534028.0957055646,81569.68704697325,9240.264090220093,427.03644288151935,1.4784957094518134,848.5383933621337,14,8,21.67927041704373,4,3.1637938199330335,batch_data_intensive
164.31285232180096,211596.22812053643,18930.10855126395,4022.677952569789,274.2807896899114,0.34063049915474536,956.271231424978,10,9,13.386077039233315,3,2.1951609221435686,batch_data_intensive
348.41161295977895,761805.4573517817,50306.10874483429,1154.193630400781,490.44933533041103,1.78884466432907,242.24818757643143,18,5,16.168514465492862,2,3.519651935741687,batch_data_intensive
461.4402933628029,124460.27879727034,60287.44335497188,435.5035466162396,137.21086681180998,0.12113584629589336,945.3689092567231,7,2,10.283332111409571,4,3.6030426777812234,batch_data_intensive
406.7065453149858,116023.83499158706,82912.2163034828,7474.54948283549,288.62694876041496,0.9064546037134986,711.1936411839652,17,8,6.393692650141984,1,1.8883478280570025,batch_data_intensive
131.8886237950616,768011.9877506158,98923.25869866554,755.0075250501108,447.51919339624936,0.8932844548147786,314.85643946735,17,7,27.274484085296056,3,4.640124501908749,batch_data_intensive
332.8418437588721,645178.531867414,50095.97939115018,7318.2692759251595,462.11369152259135,0.8164929390877075,120.80051149740501,10,6,21.792247438661125,1,1.7713402601918837,batch_data_intensive
62.16233774069136,900549.4279564817,54311.23427222004,3307.055981995984,127.08687026589706,1.6663432351368626,882.1496977983229,14,8,3.225953721407561,4,4.556554982295339,batch_data_intensive
357.5300451726514,475451.82405747863,39608.42186284641,6937.453548880715,220.48837659627725,1.0728998429080803,865.6193512614225,17,6,9.812280890936538,1,4.195641348756598,batch_data_intensive
159.98231358756308,887193.6413416949,16363.473672583275,5283.300645174296,150.78455706992776,0.8753006389035451,403.1795743648332,13,4,31.085403808129897,2,2.0455654590801826,batch_data_intensive
272.3341888676696,185164.2948077066,19578.19964445809,5879.380942953781,199.53542310109432,1.922623052023493,766.2730295556486,3,4,4.565527739304059,4,4.2367312083656845,batch_data_intensive
118.466695865764,341269.5274162472,23879.440990375377,2013.521396982775,248.75321166376972,0.5886814165312813,186.32102468270315,12,5,31.962516483278634,1,3.843631465993308,batch_data_intensive
485.8362402111205,125673.61083909294,59221.809713886265,9650.687378469363,423.8948332538072,0.44494480921793794,110.5803190964846,16,8,35.46533393996908,2,3.0840524776924645,batch_data_intensive
430.8485143066715,323289.851729008,94477.05181372318,9419.462378679538,295.4320631392489,1.5764389339176084,669.6568112790566,5,8,16.776408638887307,1,3.7819869595670244,batch_data_intensive
110.22382022868555,664614.743087873,58633.76861086092,4475.958761579813,144.45739925538732,1.8416824757995203,182.58380025294687,16,8,44.16606103117872,1,2.881260047838475,batch_data_intensive
286.948283061509,582482.4959676511,53536.73754857519,4655.467910523438,229.84470296311196,0.4227146076548001,992.2962619728864,5,8,40.67428140592822,2,4.354564836560957,batch_data_intensive
393.1705215238223,1016295.2467521346,91281.32834335126,7604.285941038046,148.49331068082972,0.5115169420526922,300.97959886952907,2,2,41.81149252279498,4,2.2172132763980152,batch_data_intensive
339.0937146873038,984212.498319433,93368.61548141288,1836.1355203425628,431.37969375795063,0.487699000965754,429.7740536706371,11,6,39.375085068398235,4,2.772841025460812,batch_data_intensive
256.1109848903372,1016934.6919604451,61087.123760531154,821.9447355489857,141.71579241036176,1.694273348421729,940.2802796045752,4,9,28.81265293522206,4,3.1664885410148655,batch_data_intensive
348.33950568549415,951078.138731195,11132.714540486502,8587.071838977943,158.72341361576642,1.0340314088223361,361.7647186250332,8,4,12.132565781740038,3,3.162062067916235,batch_data_intensive
67.2433504154276,334535.07107477955,78736.13261439197,1630.8575001134175,364.21260351709753,1.0592933978484331,437.54230958069326,11,2,41.06033322568331,1,4.575648617416491,batch_data_intensive
386.3681081672791,99159.7738644887,76509.86764187172,5022.745109983741,267.86093375582595,1.108634563794353,636.0426406790198,5,8,10.558111103580204,3,3.289573003938542,batch_data_intensive
244.52913088812284,389807.7029287806,76061.46003424091,8855.909777580002,462.47890780278686,1.4961265074064773,722.8949795784208,14,6,7.728711482735751,2,2.245188381727277,batch_data_intensive
229.40372143378133,297859.53218472516,11225.969065201118,4333.923629509652,231.49371925406345,1.6882153788950227,437.40671277707605,15,7,20.330166317677747,1,4.2720410789041035,batch_data_intensive
458.35576255807166,590635.1511469904,73446.11806995345,4837.452499881607,139.99445133467177,0.526180180210326,506.0835861191464,8,7,24.226799089804505,4,4.508996970098844,batch_data_intensive
260.5621786405422,910332.7051487522,100598.38589079631,8655.53710733087,253.36701376436486,0.6344242669560994,772.5059408879849,14,4,17.604019667664048,1,4.943316998372542,batch_data_intensive
13.250834730614468,647300.7352113884,15617.846679255681,8352.41625612728,168.0041906371098,1.7434075810612897,757.5951397515125,5,5,16.27389363894525,1,3.5814963941294957,batch_data_intensive
394.0454983441826,959839.1679818208,39244.899657868205,6605.920202390274,188.97898590047566,0.5265691128672149,346.508456654569,8,4,40.55082174226121,1,2.2310148008989636,batch_data_intensive
316.1106852868013,587888.1344756061,87297.77266130323,5697.50096107621,175.3046630308931,0.27956291180465187,988.234965790063,19,8,40.06054989657134,1,4.002189108442457,batch_data_intensive
38.701159264578095,538874.0440817409,16351.92502111465,7858.432357421137,436.1285896931331,0.3582139991844171,889.9011579822109,4,5,37.678422725388664,1,2.022784672567358,batch_data_intensive
209.12292275382387,872214.7868945976,45517.641228903325,9654.96088531076,167.14864436744523,0.8375622421577111,407.42875793096744,8,8,36.89309524778226,3,3.1196239089262456,batch_data_intensive
91.14366626972124,812482.2827912661,86564.11536788888,6510.43746296729,388.4605403883729,1.0310326095184015,823.0753180717428,1,1,34.757696740863885,4,3.6825425747347493,batch_data_intensive
112.9344149872261,980542.7509332653,12541.882797657665,3471.2835773064426,422.92865521474124,1.3541186912676912,157.3908312081283,16,2,45.53737312395725,2,1.8489848737245689,batch_data_intensive
181.03937420184843,129830.2214780437,10382.295585759119,5269.304547483899,138.6681292793471,0.9993072170747623,487.7610875937419,18,5,15.572869249672394,4,3.7571811274485523,batch_data_intensive
264.32294308178433,604434.4218637337,71642.60757021802,4667.249411756414,446.7317347520185,0.5689087970458903,727.2495995309073,7,8,2.9548113220924463,1,2.048346356415502,batch_data_intensive
299.69525403048493,1020763.3272267983,101515.12437198538,5527.045775863102,454.0039068616691,1.5475774228503665,881.7936749739519,19,1,7.058643847132592,1,1.8238821436616628,batch_data_intensive
464.072016284189,654658.1425491854,16338.622550615355,3752.2178021626432,346.3345988431028,1.0228412543359535,487.0671555082934,12,8,29.612029936626598,4,3.4944681054832794,batch_data_intensive
100.39653654094717,952282.2292266274,33816.482041880685,5024.535855348461,177.23213506060804,1.2211165047726797,819.3961035010383,4,1,35.19840989295602,2,3.196781906141606,batch_data_intensive
379.09157945890576,390275.7270071258,65396.00067064223,7117.720500155199,70.98618569299333,0.6026633795136624,917.5405819981628,12,2,17.974092601803996,3,3.087827792649298,batch_data_intensive
271.34499965987396,937670.5716589466,69884.3766291192,5231.041385972605,387.97377237606247,0.7060466030385584,794.4715595979718,5,3,7.00166265744138,4,2.6021828220047145,batch_data_intensive
97.1142880316597,825768.4944221018,24927.11367503401,3683.5373575370018,441.9990174994897,0.7782876800530071,729.373977944388,3,9,40.02745180977799,3,3.758929838707174,batch_data_intensive
347.14412794246635,1037386.6016517329,62803.81765630083,4864.97951881194,462.5362168517455,0.6979945403962929,885.1971996971924,6,9,7.690312348618535,2,2.366859980606016,batch_data_intensive
131.51442715240873,117037.29458906072,57051.17537624165,7754.887890857453,421.29110136214223,0.46490851791219895,720.6728174490298,8,1,37.761823970152925,3,4.883071795216163,batch_data_intensive
52.44902395934255,234669.85496099424,82300.1839632628,3291.5777463869613,461.27668926265625,0.5843409202890455,656.1158287430712,19,3,29.50247127620368,1,2.554678596353949,batch_data_intensive
51.40315675564858,990421.512092685,74302.78522730284,1081.3028679787813,112.25858072855398,1.247947234861965,910.1070072854639,19,8,4.73835862559977,4,4.784770233189007,batch_data_intensive
155.70064475504702,218803.70940466467,94479.24071336623,6780.734863301426,475.4466322390639,0.744415462731915,369.7916386806934,1,2,26.622946577216297,1,4.313633250213045,batch_data_intensive
321.2315365807253,894286.958834252,82595.0705713401,8113.661087385675,403.17518210996684,1.6494012836321266,248.25931377450183,16,1,18.16584960400634,1,4.1194305317291535,batch_data_intensive
77.43757272922635,910604.1925667789,98354.59844214538,2919.1322527022458,355.7366599408555,1.647596040955287,329.457745453046,15,2,6.923676292982969,3,4.648213908963763,batch_data_intensive
231.97090670191673,248257.97155210853,35759.31750442794,3086.6003492939067,168.39077700412372,0.4009310935634701,417.5509117767014,9,3,36.064047479430144,1,3.629995093167227,batch_data_intensive
326.5015426522366,689999.6082549476,13398.509615215575,9503.887634030776,269.29980879408544,0.672214501571232,474.7886953691399,3,9,41.87357589556963,1,1.7857246735754186,batch_data_intensive
399.16560722194373,497130.09774560586,47045.69461625151,1329.1241444552606,412.1601160137389,0.9596797682253735,727.5662197233373,19,9,5.34032216093788,4,2.971633731026741,batch_data_intensive
411.18878455616965,232092.4012903466,51236.78776655496,7309.394906689098,161.6560622618003,1.9052864006033157,317.87160066897343,12,3,1.3557087578834408,4,2.265481294383473,batch_data_intensive
456.58288426785543,846851.7745257689,21435.980779194397,9353.272342382988,341.95498024429,0.8968016532142886,473.08305283413034,4,4,22.904336391150682,1,3.509315483364371,batch_data_intensive
422.1328162169925,615728.8063422856,53946.34262198826,8787.446229321953,430.4397687347463,0.6017115174741466,333.52612885053736,1,1,34.43231962902352,4,4.390354331164065,batch_data_intensive
71.28557899246566,753879.3561010895,87028.85688438277,1927.597151642534,447.5992056502577,1.4334547316962982,664.5472061109932,13,1,49.68761295568637,2,4.6051956426392255,batch_data_intensive
364.7122100747708,774537.1737350957,89802.26109979194,5767.252089198655,148.51682457532564,0.5332166316982118,950.9028411643957,18,1,39.244520004114875,4,1.6851988501068182,batch_data_intensive
358.69036781101,85304.92615853195,65234.51358480639,1224.442595885004,97.15765083356088,1.3788054025430019,840.7307059036906,19,7,8.529221002492813,3,4.660667596444617,batch_data_intensive
179.0660413238373,1034471.99601572,69806.49993037942,8147.61133063832,431.3046229675832,1.2914636145208436,680.3861215633495,16,1,34.14239933582455,3,3.6760395200923104,batch_data_intensive
359.6631126663704,545778.3855816418,80928.75447073791,8438.664460623739,176.9615319090781,0.5380523670720848,513.66578371757,18,2,8.653058492731663,4,2.4887247961390337,batch_data_intensive
498.93978094469134,473857.799861961,31252.436343348007,2346.005288731891,344.9734264915479,1.9578646968708544,610.215266359535,17,6,1.6468129799863527,4,1.8353090511705412,batch_data_intensive
424.38340645934073,881075.9311766726,92421.031238392,9199.96767192551,371.88503332084883,1.5829689051545814,234.48072000035046,16,9,41.58148822822093,4,2.4225497693151854,batch_data_intensive
26.331509281694977,1038465.5572125429,84214.13820208167,6378.252104392913,235.55459164859593,0.5443050148226863,527.4785732041728,15,4,47.9576916740698,3,4.661030291005227,batch_data_intensive
114.98940517510351,310205.2652376434,13969.073060971048,3494.357528307048,202.6834585292596,0.7543052676004627,816.1760762290744,6,9,13.885306891924277,2,3.1763477847827293,batch_data_intensive
261.54543628530143,512878.83851153846,25523.08497207729,6950.967127530949,374.3080888767061,0.9125649327155247,529.8721225827866,12,7,47.73394853556973,1,3.2958174473639645,batch_data_intensive
289.14173816267055,837066.5297434055,79581.4597015851,3500.3242936149995,355.1961422458325,0.7343701613815437,505.37760816550826,8,4,39.98142279876684,1,1.802467481806228,batch_data_intensive
110.635231510061,680258.4048181032,97901.40596688272,5551.687477792091,317.91917641165173,1.234223607352835,855.596759095732,9,2,20.443468344730217,3,4.644237193610064,batch_data_intensive
155.21463939573863,475112.9865688601,13898.773600421206,6305.258805044597,412.2185500216169,0.3822782444711288,942.5326278747201,4,7,45.50370597633125,2,3.00016947534078,batch_data_intensive
271.08940541694864,830949.050492246,88704.78636177155,2402.7848168212176,369.48243382089237,0.4631063332389209,952.3032093769536,12,1,27.009698301940055,2,1.6706217894900368,batch_data_intensive
345.9105817550295,121655.9463335894,53481.096509148396,9800.359285355258,254.60602612485062,0.20650114252343002,526.8694807769948,10,3,18.405066020353008,2,4.928535578589897,batch_data_intensive
308.32922966713255,651720.7721787613,82046.39428524776,1927.3126687786335,111.61110613983706,1.3955395543264615,782.3654658426849,2,5,46.004639780016234,2,4.479026742944913,batch_data_intensive
219.17642969404437,759505.088172996,13988.055419736911,1203.5664299928633,447.33826860396454,1.5659798444976054,440.36188813019965,10,7,37.45642778187174,4,2.4651360436705634,batch_data_intensive
464.21463549750325,212420.59291755038,39561.33677290286,6287.8073169373665,152.40025444468355,1.9781030479978763,931.6502536261879,7,9,35.32346644659315,3,4.939231949701682,batch_data_intensive
200.76232756690877,206340.55887635922,83250.51142017497,8682.78017738448,73.25856914448258,1.8666478499778028,340.33889801233505,16,1,25.32938164006836,3,4.075803115923572,batch_data_intensive
70.55545173186981,932376.0008238022,19489.223244439738,7982.670406144805,65.99610162863358,0.2126746912009577,974.3852260716037,12,6,46.68258838713636,2,2.513459747049703,batch_data_intensive
218.99937728681363,676774.7050199994,56559.32464406851,2520.8997839238514,328.7004281884307,1.4053410787765894,285.5452965570958,3,8,7.896792368691211,1,2.6254103932988593,batch_data_intensive
445.324766783954,225081.0133399859,18102.446420776963,1624.3515448216308,405.6288170371078,0.4066592315118073,712.429116319457,17,9,47.952250716629315,1,3.230679503700678,batch_data_intensive
174.51396707503767,767537.0357134051,85738.80673297722,9035.052077695154,307.3324834236577,0.994882105803529,197.07658630405618,16,2,43.700350648604584,1,2.011587578961834,batch_data_intensive
