workload_type,timestamp,kafka_server_brokertopicmetrics_messagesin_total,kafka_server_brokertopicmetrics_bytesin_total,message_size_bytes,message_rate_variance,process_cpu_seconds_total,java_lang_memory_heapmemoryusage_used,node_disk_io_time_seconds_total,memory_usage_variance,kafka_network_requestmetrics_totaltimems,kafka_server_brokertopicmetrics_totalproducerequests_total,java_lang_threading_threadcount,request_rate_variance,node_memory_MemAvailable_bytes,node_disk_read_bytes_total,node_disk_write_bytes_total
1,2025-04-24T19:09:30,497.9018301543367,6275412.40550714,33712.02671476842,262.49652621430613,24.610772192263397,319057636.74125654,1.5861914303128728,0.34535447377040973,0.05571658480810379,230.87834834209545,65.33333333333333,147.88318447387192,5138839700.1537,5607.743505903822,39519496.51830297
0,2025-04-24T19:09:40,458.78441677102217,3726145.2326140767,2109.779073590474,214.75093797803825,16.971749398095476,395129293.1358856,2.7447296638426035,0.2479690316178542,0.033908812604618775,408.53894041443726,65.33333333333333,57.7619923792426,5132469957.397782,14334.956149532441,77495794.81950253
1,2025-04-24T19:09:50,586.8247925474992,17204176.63940702,19583.01632413327,277.12916271485926,28.003897778743756,356536739.7952279,12.387457722857881,0.2941052475480759,0.04501754926636484,416.82551037070607,65.33333333333333,146.12557153427034,5134552860.230061,7829.440865359022,2497325.628944795
0,2025-04-24T19:10:00,515.3275367775731,7415112.6764872195,22896.352065900715,271.62182195763256,18.976720380421806,312801486.47132933,0.1329716551114964,0.2934506722393051,0.05168457832703345,457.5527301814508,65.33333333333333,107.49210308392449,5210274067.697674,18637.98665908195,50830544.45064537
1,2025-04-24T19:10:10,533.5336157110424,17389128.394157473,28867.924137743776,264.0939187017649,21.48102482034778,371900156.5837507,4.198274137187216,0.19458648076250734,0.01309682711782006,399.3849463711628,65.33333333333333,144.60534085344534,5139815950.157986,9285.05073554962,8519707.317136168
0,2025-04-24T19:10:20,419.5858094590947,26522127.48214261,2109.779073590474,203.53747336658623,21.202457034570255,286970303.0862948,0.3331772708115883,0.29015165487413885,0.04089721639008366,182.79282195514088,65.33333333333333,150.3166241094418,5252483423.9366455,5109.599002678338,86817583.18707928
1,2025-04-24T19:10:30,476.96396810971476,1241613.9843651317,13925.749726548076,270.1466117128168,21.832263804605137,292102026.73312086,11.558716859098169,0.04701884881114243,0.049704171838604275,280.3385624385984,65.33333333333333,148.10380575519747,5141632160.7296,5247.801320021103,16187078.118519157
0,2025-04-24T19:10:40,543.7275143489784,23106141.629738525,26134.764405597514,255.5049170169452,16.46556892357009,378436904.0597924,1.9844192043988582,0.3852632006177006,0.033271398707717594,71.14859882694608,65.33333333333333,47.8040973482644,5272538561.24268,643.9360483292949,38791596.987602085
1,2025-04-24T19:10:50,450.40929393725673,9208065.320524834,2117.397953936669,246.9184336490663,25.519958727848234,354431919.43046606,11.950624531831876,0.07734897056833843,0.02423687114512198,287.6600058502238,65.33333333333333,152.60731181105098,5151236155.366349,2041.8174249077379,9903022.394484442
0,2025-04-24T19:11:00,498.71649590641954,317929.78953395993,17570.512684107875,216.1362348454043,8.311736368061203,297376132.6998976,13.831352875891303,0.28427446684027485,0.019010627203156393,329.21280230957154,65.33333333333333,150.3166241094418,5190291493.74755,689.8249487925668,78056138.93651155
1,2025-04-24T19:11:10,538.3332228594945,19606055.611939177,36497.25891912456,277.12916271485926,16.279597990373826,386693869.5431207,10.734048953322496,0.4016052089627339,0.013283510594910506,449.8033179275571,65.33333333333333,144.24644819699202,5120154039.985345,1638.8731299991834,15835521.302649006
0,2025-04-24T19:11:20,531.3034944548696,5772113.022524898,21871.42927603972,277.0275328371586,32.66566902,331163227.8901074,5.405247726375163,0.23893681706291187,0.050826113670433035,123.70320691444508,65.33333333333333,0.0,5226053384.583066,11131.92488923607,37522024.79069275
1,2025-04-24T19:11:30,586.8247925474992,3239660.499053467,2117.397953936669,274.2241117988152,27.5645391171398,408938461.5062425,7.228960734542132,0.29538492004555533,0.024394012585945136,271.90536983456064,65.33333333333333,149.3050695168161,5095903232.0,8924.270546565658,30110151.046246707
0,2025-04-24T19:11:40,412.2940138383265,14603802.15805464,31877.271552971753,242.81597873504347,12.347276516143287,278984441.037305,5.100907355155448,0.33057618397366795,0.0489484441337374,207.71408567214385,65.33333333333333,0.0,5304986340.692185,0.0,41664797.96422808
1,2025-04-24T19:11:50,474.8848041100879,2707871.113836201,45437.810724644245,263.77278375089554,22.568015487593062,303894856.1965931,12.226037081793143,0.18860198026383831,0.0031441615429448518,380.8568707813466,65.33333333333333,140.9710912005131,5121427481.957051,9022.467143023492,22197721.41221614
0,2025-04-24T19:12:00,440.9904913040897,7816669.378114412,16133.333738805835,277.0275328371586,20.68312973051967,330867375.92154264,10.156703064114549,0.24927491568850282,0.027393180589591424,230.16210924894406,65.33333333333333,90.49328800298382,5260637263.319455,6328.970394137354,79236976.48569691
1,2025-04-24T19:12:10,518.4493647535321,13305079.45733887,2117.397953936669,277.12916271485926,22.56790561574005,367310748.1178694,0.6715695218312718,0.40300294420283683,0.022668028171467954,391.28845366169116,65.33333333333333,149.15161626354495,5107149659.348852,408.6641553194763,38083362.90936214
0,2025-04-24T19:12:20,457.36102908908504,12978935.242603518,39135.53320583406,249.46733736031283,18.612968936574074,327802401.7178483,16.731839268554936,0.2234720307452568,0.039750446917934765,390.79599294185505,65.33333333333333,150.3166241094418,5251275438.5762825,0.0,86817583.18707928
1,2025-04-24T19:12:30,473.7662684153866,15033579.257177714,12864.97339132283,269.86647641932166,22.441486245328214,326245300.1579916,11.931740865245326,0.35241103457398393,0.032795757929314204,265.23818901909857,65.33333333333333,151.38924620551379,5103172233.355723,5359.837180029175,19972004.56381329
0,2025-04-24T19:12:40,446.28484956916645,23530227.71206352,19445.15369890788,238.99236334018045,15.72039890782756,311348251.89364886,0.1329716551114964,0.10312864820007939,0.0771708942259538,146.3530506122909,65.33333333333333,0.0,5116724037.283968,0.0,86817583.18707928
1,2025-04-24T19:12:50,564.176751646355,7388173.1273072595,57924.74614389879,277.12916271485926,17.78016332071999,203990261.33333337,18.544479878192114,0.032306623916395494,0.0,383.30860530671805,65.33333333333333,152.1450951868403,5144078909.426785,5349.110198185954,22245413.993685693
0,2025-04-24T19:13:00,555.7700232881293,13559743.541488271,24352.80618629667,233.66666073627707,10.526206778359473,297396158.25642514,0.1329716551114964,0.21992720388201364,0.007800866402191554,113.29530644626442,65.33333333333333,150.3166241094418,5280718168.621864,0.0,20146034.637542732
1,2025-04-24T19:13:10,561.2815740529975,5116919.08821536,21873.34984891547,277.12916271485926,13.190734442736321,313137566.90656817,2.5564205948741945,0.11631728107621572,0.0305119049882168,150.23648790894163,65.33333333333333,146.69780709578282,5143818169.435739,3845.555828215138,29871959.30575992
0,2025-04-24T19:13:20,490.09873003674016,7086562.934687864,24702.102158079735,250.81500155026046,17.70485623031959,312526222.82176465,1.8618385406634297,0.17078105334535593,0.0,457.5527301814508,65.33333333333333,47.01814686787282,5108357775.297161,13130.7964616573,43980420.04436273
1,2025-04-24T19:13:30,574.1532320329941,7501294.973736148,30439.24610807178,258.22142835136935,32.58246798445519,234668156.84941033,11.333218094171459,0.24796491912612956,0.03211727003076969,270.7253099079855,65.33333333333333,146.9439954595565,5127846290.913,6845.709427006215,42510809.29696145
0,2025-04-24T19:13:40,419.3482607813388,317929.78953395993,20637.504073602835,277.0275328371586,10.081713064621193,387808793.5433388,13.256810640559056,0.18029693286190365,0.04963011220529782,457.5527301814508,65.33333333333333,79.4628917151632,5122756176.977796,0.0,31823447.51062686
1,2025-04-24T19:13:50,470.51262213928635,12961295.760268599,12597.986009462977,274.36505414477614,9.000416444763827,326823243.37316394,14.129392855960614,0.031333186,0.03143865708104293,402.4256456219182,65.33333333333333,152.91730140480144,5140770555.089003,79.26861676446924,8668754.195168322
0,2025-04-24T19:14:00,534.9815009450401,11690602.084407628,32740.567275965623,209.38068776195647,18.782342652390824,244035645.17502654,4.690673705601609,0.14980095264105284,0.014596920001762392,414.68344273029606,65.33333333333333,133.35029271716573,5094440960.0,3356.792399509764,86817583.18707928
1,2025-04-24T19:14:10,527.7762683709856,26089844.012168292,32383.709275269888,273.7348395436213,17.8922395281649,314846899.30065876,8.864963764347685,0.25588755906518873,0.041387469419350266,214.73447051243625,65.33333333333333,140.9710912005131,5142802108.183297,0.0,2497325.628944795
0,2025-04-24T19:14:20,517.3903394877753,26522127.48214261,22224.34015056605,259.16974603901633,17.99965903702892,305957346.2490936,9.62419714943931,0.20321889869366666,0.04153077776810575,296.89484663398264,65.33333333333333,150.3166241094418,5165587237.15555,0.0,72507757.34420459
1,2025-04-24T19:14:30,484.1600660602609,12915750.534060149,25538.901408976053,277.12916271485926,23.48227641460089,305223560.06484824,14.045233099666277,0.32858893420755875,0.03457629508925483,288.9607528439727,65.33333333333333,142.64127518162056,5124233506.283184,466.4675195714226,6709539.414481046
0,2025-04-24T19:14:40,482.99228825032924,15823465.555011526,20980.756046030172,249.20751188906115,17.844475640600944,217579920.75784826,0.725336700214589,0.2159447583289922,0.0018630443668890481,332.73539331165057,65.33333333333333,150.3166241094418,5161534650.875678,17938.202563007362,59200903.21098022
1,2025-04-24T19:14:50,507.69948819441015,7964964.172729167,20549.47467261748,264.9735809565458,21.31218740130451,316487512.081353,9.695291550764741,0.22698490352282105,0.04538211719278114,376.50282626074323,65.33333333333333,140.9710912005131,5152536699.554628,0.0,6145168.215617234
0,2025-04-24T19:15:00,355.86180079215285,317929.78953395993,32792.81258139329,256.924335894736,12.112956009157166,208187640.0,2.6076220601527083,0.26259515353950275,0.0,279.07473732444396,65.33333333333333,131.37130874121596,5196604718.293066,0.0,86817583.18707928
1,2025-04-24T19:15:10,515.1865724783902,12487594.738347992,9820.60347698726,264.14150345732855,13.786540332282296,296246484.5185882,18.544479878192114,0.03419011851711787,0.0,425.12217175971824,65.33333333333333,144.1779463801602,5154947573.910011,482.26635608765855,36768954.5728861
0,2025-04-24T19:15:20,547.3756427163664,6553603.940512613,57966.07136339588,218.29486080269947,23.903586129220074,324709746.12936485,11.456557754523768,0.364420423266436,0.03520933927768986,158.4029311318974,65.33333333333333,48.02531032492995,5396038052.305262,7011.5058324204665,41565964.37300457
1,2025-04-24T19:15:30,529.5777750218435,2303180.3151205983,9168.397906645623,277.12916271485926,15.41194562696785,243206349.2426945,12.544316124747567,0.3067919798450891,0.03732784955943432,380.83644554459147,65.33333333333333,141.25726161547544,5165483631.265809,1629.4159929985728,5755906.100433856
0,2025-04-24T19:15:40,591.7382650016783,16065206.58846106,31141.048198516633,277.0275328371586,11.513789411431475,354311204.8666507,5.496273938347125,0.2518693348205633,0.07539745528643493,320.8723606992645,65.33333333333333,150.3166241094418,5145579425.14907,0.0,18252775.13775146
1,2025-04-24T19:15:50,450.40929393725673,26089844.012168292,6930.188564478511,267.49407717515555,18.122620357630925,325398655.94654995,14.034399432455622,0.272127332771284,0.015095370131393691,272.4185402450925,65.33333333333333,145.8090614404069,5167904258.920617,4928.341489211175,20475314.776060432
0,2025-04-24T19:16:00,545.8165577523181,21687987.297292873,25835.591533598654,203.53747336658623,20.84186796744202,279938891.0234819,2.692031246349277,0.2795319784001495,0.06760441746624218,258.19519329175483,65.33333333333333,150.3166241094418,5209365205.104438,26902.29382719363,73502739.19632617
1,2025-04-24T19:16:10,450.40929393725673,18511456.685978405,32176.896373374337,277.12916271485926,24.89782521365365,298339655.81857675,3.1422746280093996,0.15813523093232168,0.010528718117302993,233.88576051241188,65.33333333333333,152.91730140480144,5140214615.907378,0.0,16140698.500330225
0,2025-04-24T19:16:20,591.7382650016783,5443415.965746697,19754.726647674255,235.8539289342397,10.24960545596047,341145335.73838824,4.644120248387153,0.265008967655349,0.010515916512331074,199.10352459213203,65.33333333333333,68.24056407556994,5365875329.013949,2685.2443236432973,61809052.1388734
1,2025-04-24T19:16:30,560.9385618934685,1753460.6163137313,2117.397953936669,247.79794057144596,29.101348237385842,273250655.0818258,18.544479878192114,0.12027371385698651,0.028202810351008314,431.7343862453986,65.33333333333333,152.91730140480144,5158794147.527394,7089.720259089534,18349620.163027972
